Candidate City,Job City,City_Score
Mohali,Malta,0.000075
Mohali,Norway,0.000075
Mohali,Other Daman-Diu,0.000075
Mohali,Other Telangana,0.000075
Mohali,Pondicherry,0.000075
Mohali,Salem,0.000075
Mohali,Tanzania,0.000075
Mohali,Virgin Islands (UK),0.000075
Mohali,Ahmednagar,0.000037
Mohali,Bidar,0.000037
Mohali,Brunei Darussalam,0.000037
Mohali,Czech Republic,0.000037
Mohali,France,0.000037
Mohali,Gir,0.000037
Mohali,Gulbarga,0.000037
Mohali,Imphal,0.000037
Mohali,Jaisalmer,0.000037
Mohali,Kandla,0.000037
Mohali,Kolhapur,0.000037
Mohali,Kollam,0.000037
Mohali,Macau,0.000037
Mohali,Maldives,0.000037
Mohali,Nigeria,0.000037
Mohali,Other Manipur,0.000037
Mohali,Other Meghalaya,0.000037
Mohali,Other Sikkim,0.000037
Mohali,Poland,0.000037
Mohali,Silchar,0.000037
Mohali,South America,0.000037
Mohali,Sudan,0.000037
Mohali,Swaziland,0.000037
Mohali,Taiwan,0.000037
Mohali,Thanjavur,0.000037
Mohali,Thirunelveli,0.000037
Mohali,Uganda,0.000037
Bharuch,Vadodara,0.0985
Bharuch,Ahmedabad,0.0847
Bharuch,Delhi,0.0678
Bharuch,Surat,0.0567
Bharuch,Mumbai,0.0505
Bharuch,Pune,0.0463
Bharuch,United States of America,0.0403
Bharuch,Bharuch,0.0368
Bharuch,Gurgaon,0.0273
Bharuch,Bhopal,0.0271
Bharuch,Ankleshwar,0.0269
Bharuch,Noida,0.0261
Bharuch,Chennai,0.0249
Bharuch,Bangalore,0.022
Bharuch,Rajkot,0.0201
Bharuch,Other Gujarat,0.0192
Bharuch,United Arab Emirates,0.0168
Bharuch,Jamnagar,0.0136
Bharuch,Gandhinagar,0.0135
Bharuch,Hyderabad,0.0127
Bharuch,Kolkata,0.010484
Bharuch,Saudi Arabia,0.009365
Bharuch,Faridabad,0.008021
Bharuch,Vapi,0.00735
Bharuch,Other Madhya Pradesh,0.006902
Bharuch,Mohali,0.006828
Bharuch,Indore,0.00679
Bharuch,Jamshedpur,0.005895
Bharuch,Patna,0.005634
Bharuch,Ghaziabad,0.005484
Bharuch,Jaipur,0.005223
Bharuch,Singapore,0.005037
Bharuch,Oman,0.00485
Bharuch,Mysore,0.004664
Bharuch,United Kingdom,0.004589
Bharuch,Other Rajasthan,0.004402
Bharuch,Valsad,0.004216
Bharuch,Other Haryana,0.003955
Bharuch,Nashik,0.003917
Bharuch,Bokaro,0.003806
Bharuch,Other Maharashtra,0.003619
Bharuch,Guwahati,0.003582
Bharuch,Nagpur,0.00347
Bharuch,Qatar,0.003395
Bharuch,Anand,0.003358
Bharuch,Virgin Islands (US),0.003321
Bharuch,Vishakhapatnam,0.003246
Bharuch,Canada,0.003022
Bharuch,Kanpur,0.003022
Bharuch,Chandigarh,0.002947
Bharuch,Kuwait,0.002947
Bharuch,Australia,0.002873
Bharuch,Gir,0.002873
Bharuch,Jabalpur,0.002836
Bharuch,Other Chattisgarh,0.002836
Bharuch,Other Himachal Pradesh,0.002761
Bharuch,Kochi,0.002612
Bharuch,Bhavnagar,0.0025
Bharuch,Vasco da Gama,0.002425
Bharuch,Other Bihar,0.002201
Bharuch,Bilaspur,0.002164
Bharuch,Bhuj,0.001828
Bharuch,Amritsar,0.001791
Bharuch,Bhillai,0.001791
Bharuch,Ludhiana,0.001679
Bharuch,Other Uttarakhand,0.001679
Bharuch,Gangtok,0.00153
Bharuch,Vijayawada,0.00153
Bharuch,Other Jharkhand,0.001492
Bharuch,Aurangabad,0.001455
Bharuch,Durgapur,0.001455
Bharuch,Jalandhar,0.001455
Bharuch,Solapur,0.001455
Bharuch,Asansol,0.001418
Bharuch,Kota,0.00138
Bharuch,Lucknow,0.00138
Bharuch,New Zealand,0.00138
Bharuch,Iraq,0.001343
Bharuch,Dalhousie,0.001306
Bharuch,Panchkula,0.001231
Bharuch,Ireland,0.001157
Bharuch,Other Goa,0.001157
Bharuch,Varanasi,0.001157
Bharuch,Silchar,0.001119
Bharuch,Belgaum,0.001082
Bharuch,Hong Kong,0.001082
Bharuch,Mangalore,0.001082
Bharuch,Other Uttar Pradesh,0.001082
Bharuch,Other Kerala,0.001045
Bharuch,Other Andhra Pradesh,0.00097
Bharuch,Porbandar,0.00097
Bharuch,Coimbatore,0.000933
Bharuch,Raipur,0.000933
Bharuch,Ranchi,0.000933
Bharuch,Itanagar,0.000895
Bharuch,Meerut,0.000895
Bharuch,Bhubaneswar,0.000858
Bharuch,Cuttack,0.000858
Bharuch,Gwalior,0.000858
Bharuch,Port Blair,0.000858
Bharuch,Udaipur,0.000858
Bharuch,Germany,0.000821
Bharuch,Hubli,0.000821
Bharuch,Ajmer,0.000783
Bharuch,Dhanbad,0.000783
Bharuch,Ambala,0.000746
Bharuch,Jammu,0.000746
Bharuch,Netherlands,0.000746
Bharuch,Other West Bengal,0.000746
Bharuch,Rajahmundry,0.000746
Bharuch,Faizabad,0.000709
Bharuch,Nellore,0.000709
Bharuch,Other Dadar and Nagar Haveli,0.000709
Bharuch,Bahrain,0.000672
Bharuch,Daman,0.000672
Bharuch,Panipat,0.000672
Bharuch,Allahabad,0.000634
Bharuch,Karnal,0.000634
Bharuch,Other Tamil Nadu,0.000634
Bharuch,Silvassa,0.000634
Bharuch,Haldia,0.000597
Bharuch,Other Daman-Diu,0.000597
Bharuch,Other Punjab,0.000597
Bharuch,Pathankot,0.000597
Bharuch,China,0.00056
Bharuch,Kolhapur,0.000522
Bharuch,Malaysia,0.000522
Bharuch,South Africa,0.000522
Bharuch,Dehradun,0.000485
Bharuch,Other Karnataka,0.000485
Bharuch,Panaji,0.000485
Bharuch,Thrissur,0.000485
Bharuch,Agra,0.000448
Bharuch,Ahmednagar,0.000448
Bharuch,Mathura,0.000448
Bharuch,Moradabad,0.000448
Bharuch,Srinagar,0.000448
Bharuch,Thailand,0.000448
Bharuch,Thiruvanananthapuram,0.000448
Bharuch,Tuticorin,0.000448
Bharuch,Hosur,0.00041
Bharuch,Jalgaon,0.00041
Bharuch,Nigeria,0.00041
Bharuch,Rohtak,0.00041
Bharuch,Ujjain,0.00041
Bharuch,Bathinda,0.000373
Bharuch,Denmark,0.000373
Bharuch,Kottayam,0.000373
Bharuch,Other Assam,0.000373
Bharuch,Other Orrisa,0.000373
Bharuch,Roorkee,0.000373
Bharuch,Shillong,0.000373
Bharuch,Dharwad,0.000336
Bharuch,Hisar,0.000336
Bharuch,Kandla,0.000336
Bharuch,Kozhikode,0.000336
Bharuch,Madurai,0.000336
Bharuch,Pondicherry,0.000336
Bharuch,Turkey,0.000336
Bharuch,Jodhpur,0.000298
Bharuch,Kolar,0.000298
Bharuch,NULL,0.000298
Bharuch,Cuddalore,0.000261
Bharuch,Dimapur,0.000261
Bharuch,Kenya,0.000261
Bharuch,Bangladesh,0.000224
Bharuch,Erode,0.000224
Bharuch,Gulbarga,0.000224
Bharuch,Kurukshetra,0.000224
Bharuch,Other Jammu-Kashmir,0.000224
Bharuch,Other Lakshadweep,0.000224
Bharuch,Salem,0.000224
Bharuch,Bareilly,0.000187
Bharuch,Bellary,0.000187
Bharuch,Palakkad,0.000187
Bharuch,Puri,0.000187
Bharuch,South Korea,0.000187
Bharuch,Sudan,0.000187
Bharuch,Belgium,0.000149
Bharuch,Bidar,0.000149
Bharuch,Dharamsala,0.000149
Bharuch,Kurnool,0.000149
Bharuch,Philippines,0.000149
Bharuch,Shimla,0.000149
Bharuch,Tiruchirappalli,0.000149
Bharuch,Tirupati,0.000149
Bharuch,Anantpur,0.000112
Bharuch,Austria,0.000112
Bharuch,Ghana,0.000112
Bharuch,Gorakhpur,0.000112
Bharuch,Guntakal,0.000112
Bharuch,Indonesia,0.000112
Bharuch,Kharagpur,0.000112
Bharuch,Kohima,0.000112
Bharuch,Malawi,0.000112
Bharuch,Patiala,0.000112
Bharuch,Tanzania,0.000112
Bharuch,Thirunelveli,0.000112
Bharuch,Warangal,0.000112
Bharuch,Zimbabwe,0.000112
Bharuch,Aizawl,0.000075
Bharuch,Bhagalpur,0.000075
Bharuch,Brazil,0.000075
Bharuch,France,0.000075
Bharuch,Nepal,0.000075
Bharuch,North Korea,0.000075
Bharuch,Ooty,0.000075
Bharuch,Russia,0.000075
Bharuch,Siliguri,0.000075
Bharuch,Swaziland,0.000075
Bharuch,Sweden,0.000075
Bharuch,Switzerland,0.000075
Bharuch,Vellore,0.000075
Bharuch,Aligarh,0.000037
Bharuch,British Indian Ocean Territory,0.000037
Bharuch,Guntur,0.000037
Bharuch,Imphal,0.000037
Bharuch,Jaisalmer,0.000037
Bharuch,Kannur,0.000037
Bharuch,Kazakhstan,0.000037
Bharuch,Kullu,0.000037
Bharuch,Libya,0.000037
Bharuch,Maldives,0.000037
Bharuch,Other Andaman-Nicobar,0.000037
Bharuch,Other Arunachal Pradesh,0.000037
Bharuch,Other Manipur,0.000037
Bharuch,Other Meghalaya,0.000037
Bharuch,Other Nagaland,0.000037
Bharuch,Other Telangana,0.000037
Bharuch,Rourkela,0.000037
Bharuch,Rwanda,0.000037
Bharuch,South America,0.000037
Bharuch,Sri Lanka,0.000037
Bharuch,Zambia,0.000037
Palakkad,Bangalore,0.1194
Palakkad,Chennai,0.1105
Palakkad,Delhi,0.1051
Palakkad,Kochi,0.0613
Palakkad,Mumbai,0.0426
Palakkad,Noida,0.0412
Palakkad,Pune,0.0379
Palakkad,Gurgaon,0.0356
Palakkad,Hyderabad,0.0345
Palakkad,United States of America,0.0321
Palakkad,United Arab Emirates,0.0308
Palakkad,Coimbatore,0.0274
Palakkad,Other Kerala,0.0189
Palakkad,Mysore,0.0174
Palakkad,Bhopal,0.0156
Palakkad,Thiruvanananthapuram,0.01211
Palakkad,Kolkata,0.011213
Palakkad,Ahmedabad,0.01054
Palakkad,Thrissur,0.009756
Palakkad,Saudi Arabia,0.009681
Palakkad,Kozhikode,0.009457
Palakkad,Qatar,0.007513
Palakkad,Ghaziabad,0.006952
Palakkad,Oman,0.006952
Palakkad,Singapore,0.006691
Palakkad,Faridabad,0.006541
Palakkad,Palakkad,0.00613
Palakkad,Canada,0.005046
Palakkad,Mohali,0.004859
Palakkad,Australia,0.003962
Palakkad,Jaipur,0.003738
Palakkad,Vadodara,0.003588
Palakkad,Chandigarh,0.003551
Palakkad,Cuddalore,0.003513
Palakkad,United Kingdom,0.003401
Palakkad,Pondicherry,0.003214
Palakkad,Indore,0.003065
Palakkad,Kottayam,0.003028
Palakkad,Hong Kong,0.002953
Palakkad,Lucknow,0.002841
Palakkad,Surat,0.002691
Palakkad,Other Bihar,0.002616
Palakkad,Kanpur,0.002467
Palakkad,Other Gujarat,0.002467
Palakkad,Kuwait,0.002392
Palakkad,Other Karnataka,0.002355
Palakkad,Other Madhya Pradesh,0.002355
Palakkad,Rajkot,0.002317
Palakkad,Mangalore,0.002243
Palakkad,Dehradun,0.002168
Palakkad,Patna,0.002093
Palakkad,Tuticorin,0.002093
Palakkad,Vishakhapatnam,0.002018
Palakkad,Kollam,0.001944
Palakkad,Hosur,0.001832
Palakkad,Madurai,0.001719
Palakkad,Other Maharashtra,0.001682
Palakkad,Guwahati,0.001645
Palakkad,Germany,0.00157
Palakkad,Other Tamil Nadu,0.00157
Palakkad,Ludhiana,0.001532
Palakkad,Gandhinagar,0.001495
Palakkad,Hubli,0.001495
Palakkad,Ooty,0.001495
Palakkad,Erode,0.001458
Palakkad,Ireland,0.001458
Palakkad,Other Rajasthan,0.001458
Palakkad,Virgin Islands (US),0.00142
Palakkad,Jamnagar,0.001383
Palakkad,Nagpur,0.001383
Palakkad,Bahrain,0.001346
Palakkad,Jabalpur,0.001271
Palakkad,Vapi,0.001233
Palakkad,Salem,0.001196
Palakkad,Panchkula,0.001159
Palakkad,Kannur,0.001084
Palakkad,Malaysia,0.001084
Palakkad,Other Haryana,0.001084
Palakkad,Asansol,0.001047
Palakkad,Nashik,0.001047
Palakkad,New Zealand,0.001047
Palakkad,Amritsar,0.001009
Palakkad,Jalandhar,0.001009
Palakkad,Kota,0.001009
Palakkad,Nellore,0.000972
Palakkad,Other Andhra Pradesh,0.000972
Palakkad,Patiala,0.000934
Palakkad,Durgapur,0.000897
Palakkad,Bhillai,0.00086
Palakkad,Jamshedpur,0.00086
Palakkad,Meerut,0.00086
Palakkad,Other Himachal Pradesh,0.00086
Palakkad,Vijayawada,0.00086
Palakkad,Cuttack,0.000822
Palakkad,Panaji,0.000822
Palakkad,South Africa,0.000822
Palakkad,Ajmer,0.000785
Palakkad,Belgaum,0.000785
Palakkad,Bharuch,0.000785
Palakkad,Faizabad,0.000785
Palakkad,Moradabad,0.000785
Palakkad,Vellore,0.000785
Palakkad,Other Uttarakhand,0.000748
Palakkad,Ranchi,0.00071
Palakkad,Bhubaneswar,0.000673
Palakkad,Imphal,0.000673
Palakkad,Tiruchirappalli,0.000673
Palakkad,Ankleshwar,0.000635
Palakkad,Bokaro,0.000635
Palakkad,China,0.000635
Palakkad,Kolar,0.000635
Palakkad,Austria,0.000598
Palakkad,Dhanbad,0.000598
Palakkad,Gwalior,0.000598
Palakkad,Kurnool,0.000598
Palakkad,Other Jharkhand,0.000561
Palakkad,Udaipur,0.000561
Palakkad,Other Orrisa,0.000523
Palakkad,Other Uttar Pradesh,0.000523
Palakkad,Other West Bengal,0.000523
Palakkad,Raipur,0.000523
Palakkad,Varanasi,0.000523
Palakkad,Iraq,0.000486
Palakkad,Kenya,0.000486
Palakkad,Other Chattisgarh,0.000486
Palakkad,Allahabad,0.000449
Palakkad,Other Goa,0.000449
Palakkad,Panipat,0.000449
Palakkad,Dharwad,0.000411
Palakkad,Gangtok,0.000411
Palakkad,Guntakal,0.000411
Palakkad,Nagercoil,0.000411
Palakkad,Nizamabad,0.000411
Palakkad,Other Lakshadweep,0.000411
Palakkad,Solapur,0.000411
Palakkad,Thailand,0.000411
Palakkad,Vasco da Gama,0.000411
Palakkad,Nepal,0.000374
Palakkad,Other Arunachal Pradesh,0.000374
Palakkad,Russia,0.000374
Palakkad,Thirunelveli,0.000374
Palakkad,Bellary,0.000299
Palakkad,Guntur,0.000299
Palakkad,Other Punjab,0.000299
Palakkad,Roorkee,0.000299
Palakkad,Shillong,0.000299
Palakkad,Agra,0.000262
Palakkad,Belgium,0.000262
Palakkad,Dalhousie,0.000262
Palakkad,Gulbarga,0.000262
Palakkad,Mathura,0.000262
Palakkad,Nigeria,0.000262
Palakkad,Ujjain,0.000262
Palakkad,Aurangabad,0.000224
Palakkad,Bareilly,0.000224
Palakkad,Jodhpur,0.000224
Palakkad,Warangal,0.000224
Palakkad,Ambala,0.000187
Palakkad,Anand,0.000187
Palakkad,Bilaspur,0.000187
Palakkad,Denmark,0.000187
Palakkad,Dimapur,0.000187
Palakkad,Haldia,0.000187
Palakkad,Kohima,0.000187
Palakkad,Netherlands,0.000187
Palakkad,Other Assam,0.000187
Palakkad,Thanjavur,0.000187
Palakkad,Bathinda,0.00015
Palakkad,Bhavnagar,0.00015
Palakkad,France,0.00015
Palakkad,Itanagar,0.00015
Palakkad,Jalgaon,0.00015
Palakkad,Karnal,0.00015
Palakkad,Other Dadar and Nagar Haveli,0.00015
Palakkad,Rohtak,0.00015
Palakkad,Tanzania,0.00015
Palakkad,Tirupati,0.00015
Palakkad,Aizawl,0.000112
Palakkad,Bangladesh,0.000112
Palakkad,Ghana,0.000112
Palakkad,Gorakhpur,0.000112
Palakkad,Hisar,0.000112
Palakkad,Jaisalmer,0.000112
Palakkad,Kurukshetra,0.000112
Palakkad,Other Jammu-Kashmir,0.000112
Palakkad,Pathankot,0.000112
Palakkad,Philippines,0.000112
Palakkad,Rajahmundry,0.000112
Palakkad,Rourkela,0.000112
Palakkad,Rwanda,0.000112
Palakkad,Silchar,0.000112
Palakkad,South Korea,0.000112
Palakkad,Valsad,0.000112
Palakkad,Virgin Islands (UK),0.000112
Palakkad,Bhagalpur,0.000075
Palakkad,Bhuj,0.000075
Palakkad,Brazil,0.000075
Palakkad,Daman,0.000075
Palakkad,Kandla,0.000075
Palakkad,Malta,0.000075
Palakkad,Other Telangana,0.000075
Palakkad,Silvassa,0.000075
Palakkad,Srinagar,0.000075
Palakkad,Swaziland,0.000075
Palakkad,Turkey,0.000075
Palakkad,- Any -,0.000037
Palakkad,Ahmednagar,0.000037
Palakkad,American Samoa,0.000037
Palakkad,Anantpur,0.000037
Palakkad,Bidar,0.000037
Palakkad,British Indian Ocean Territory,0.000037
Palakkad,Brunei Darussalam,0.000037
Palakkad,Cameroon,0.000037
Palakkad,Jammu,0.000037
Palakkad,Japan,0.000037
Palakkad,Kavaratti,0.000037
Palakkad,Kazakhstan,0.000037
Palakkad,Kullu,0.000037
Palakkad,Maldives,0.000037
Palakkad,Norway,0.000037
Palakkad,NULL,0.000037
Palakkad,Other Meghalaya,0.000037
Palakkad,Other Mizoram,0.000037
Palakkad,Other Tripura,0.000037
Palakkad,Poland,0.000037
Palakkad,Porbandar,0.000037
Palakkad,Port Blair,0.000037
Palakkad,Puri,0.000037
Palakkad,Shimla,0.000037
Palakkad,Siliguri,0.000037
Palakkad,Slovenia,0.000037
Palakkad,Sudan,0.000037
Palakkad,Sweden,0.000037
Palakkad,Uganda,0.000037
Palakkad,Ukraine,0.000037
Rajahmundry,Hyderabad,0.1605
Rajahmundry,Delhi,0.1402
Rajahmundry,Bangalore,0.0861
Rajahmundry,Chennai,0.0722
Rajahmundry,Noida,0.0516
Rajahmundry,Pune,0.0504
Rajahmundry,Gurgaon,0.0405
Rajahmundry,Mumbai,0.0381
Rajahmundry,Vishakhapatnam,0.0274
Rajahmundry,United States of America,0.0198
Rajahmundry,Vijayawada,0.0177
Rajahmundry,Bhopal,0.0154
Rajahmundry,Kolkata,0.0142
Rajahmundry,Mysore,0.0129
Rajahmundry,Mohali,0.012009
Rajahmundry,Ahmedabad,0.011895
Rajahmundry,Faridabad,0.010342
Rajahmundry,Ghaziabad,0.008599
Rajahmundry,Nellore,0.008069
Rajahmundry,Rajahmundry,0.007993
Rajahmundry,Patna,0.007955
Rajahmundry,Kurnool,0.007311
Rajahmundry,Other Andhra Pradesh,0.006667
Rajahmundry,Guwahati,0.006592
Rajahmundry,Chandigarh,0.005342
Rajahmundry,United Arab Emirates,0.005304
Rajahmundry,Other Bihar,0.00519
Rajahmundry,Singapore,0.004698
Rajahmundry,Vadodara,0.00466
Rajahmundry,Rajkot,0.004053
Rajahmundry,Guntur,0.004016
Rajahmundry,Other Madhya Pradesh,0.003675
Rajahmundry,Kochi,0.003485
Rajahmundry,Saudi Arabia,0.003485
Rajahmundry,Indore,0.003069
Rajahmundry,United Kingdom,0.002462
Rajahmundry,Jaipur,0.002387
Rajahmundry,Nizamabad,0.002387
Rajahmundry,Coimbatore,0.002349
Rajahmundry,Other Maharashtra,0.002273
Rajahmundry,Guntakal,0.002235
Rajahmundry,Kanpur,0.002235
Rajahmundry,Jamshedpur,0.002197
Rajahmundry,Australia,0.002159
Rajahmundry,Lucknow,0.002159
Rajahmundry,Surat,0.002084
Rajahmundry,Other Gujarat,0.002008
Rajahmundry,Bokaro,0.001856
Rajahmundry,Thiruvanananthapuram,0.001856
Rajahmundry,Bellary,0.001705
Rajahmundry,Oman,0.001667
Rajahmundry,Gandhinagar,0.001591
Rajahmundry,Mangalore,0.001591
Rajahmundry,Jamnagar,0.001553
Rajahmundry,Other Rajasthan,0.001553
Rajahmundry,Tirupati,0.001553
Rajahmundry,Warangal,0.001553
Rajahmundry,Durgapur,0.001515
Rajahmundry,Other Karnataka,0.001515
Rajahmundry,Other Kerala,0.001515
Rajahmundry,Asansol,0.001477
Rajahmundry,Hosur,0.001477
Rajahmundry,Bharuch,0.00144
Rajahmundry,Other Arunachal Pradesh,0.00144
Rajahmundry,Jabalpur,0.001364
Rajahmundry,Nagpur,0.001288
Rajahmundry,Panchkula,0.001288
Rajahmundry,Kota,0.00125
Rajahmundry,Other Assam,0.00125
Rajahmundry,Qatar,0.00125
Rajahmundry,Jalandhar,0.001174
Rajahmundry,Pondicherry,0.001136
Rajahmundry,Amritsar,0.001061
Rajahmundry,Moradabad,0.001023
Rajahmundry,Tuticorin,0.001023
Rajahmundry,Nashik,0.000985
Rajahmundry,Raipur,0.000985
Rajahmundry,Bhillai,0.000947
Rajahmundry,Cuddalore,0.000947
Rajahmundry,Cuttack,0.000909
Rajahmundry,Ranchi,0.000909
Rajahmundry,Virgin Islands (US),0.000909
Rajahmundry,Canada,0.000871
Rajahmundry,Other Chattisgarh,0.000833
Rajahmundry,Dhanbad,0.000796
Rajahmundry,Meerut,0.000796
Rajahmundry,Valsad,0.000796
Rajahmundry,Anantpur,0.000758
Rajahmundry,Faizabad,0.000758
Rajahmundry,Ludhiana,0.000758
Rajahmundry,Other Haryana,0.000758
Rajahmundry,Other West Bengal,0.000758
Rajahmundry,Silchar,0.000758
Rajahmundry,Dehradun,0.00072
Rajahmundry,Gwalior,0.00072
Rajahmundry,Kuwait,0.00072
Rajahmundry,Other Jammu-Kashmir,0.00072
Rajahmundry,Varanasi,0.00072
Rajahmundry,Vasco da Gama,0.00072
Rajahmundry,Other Jharkhand,0.000682
Rajahmundry,Other Uttar Pradesh,0.000682
Rajahmundry,Germany,0.000644
Rajahmundry,Ireland,0.000644
Rajahmundry,Patiala,0.000644
Rajahmundry,Belgaum,0.000606
Rajahmundry,Bhubaneswar,0.000606
Rajahmundry,Hong Kong,0.000606
Rajahmundry,Madurai,0.000606
Rajahmundry,Other Tamil Nadu,0.000606
Rajahmundry,Srinagar,0.000606
Rajahmundry,Vellore,0.000606
Rajahmundry,Ankleshwar,0.000568
Rajahmundry,Bilaspur,0.000568
Rajahmundry,Erode,0.000568
Rajahmundry,Other Himachal Pradesh,0.000568
Rajahmundry,Solapur,0.000568
Rajahmundry,Vapi,0.000568
Rajahmundry,Other Uttarakhand,0.00053
Rajahmundry,Udaipur,0.00053
Rajahmundry,Thrissur,0.000492
Rajahmundry,Hubli,0.000455
Rajahmundry,Malaysia,0.000455
Rajahmundry,New Zealand,0.000455
Rajahmundry,Other Orrisa,0.000455
Rajahmundry,Palakkad,0.000455
Rajahmundry,Iraq,0.000417
Rajahmundry,Kottayam,0.000417
Rajahmundry,Kozhikode,0.000417
Rajahmundry,Bathinda,0.000379
Rajahmundry,Daman,0.000379
Rajahmundry,Other Telangana,0.000379
Rajahmundry,Panaji,0.000379
Rajahmundry,Rohtak,0.000379
Rajahmundry,Tiruchirappalli,0.000379
Rajahmundry,Ajmer,0.000341
Rajahmundry,Allahabad,0.000341
Rajahmundry,Thirunelveli,0.000341
Rajahmundry,Anand,0.000303
Rajahmundry,Bahrain,0.000303
Rajahmundry,Gangtok,0.000303
Rajahmundry,Jodhpur,0.000303
Rajahmundry,Other Dadar and Nagar Haveli,0.000303
Rajahmundry,Other Goa,0.000303
Rajahmundry,Pathankot,0.000303
Rajahmundry,Puri,0.000303
Rajahmundry,Roorkee,0.000303
Rajahmundry,Dharwad,0.000265
Rajahmundry,Jammu,0.000265
Rajahmundry,Kolar,0.000265
Rajahmundry,Nigeria,0.000265
Rajahmundry,Shillong,0.000265
Rajahmundry,Aurangabad,0.000227
Rajahmundry,Dalhousie,0.000227
Rajahmundry,Itanagar,0.000227
Rajahmundry,Netherlands,0.000227
Rajahmundry,Other Andaman-Nicobar,0.000227
Rajahmundry,Other Lakshadweep,0.000227
Rajahmundry,Porbandar,0.000227
Rajahmundry,Ujjain,0.000227
Rajahmundry,Bareilly,0.000189
Rajahmundry,Bhavnagar,0.000189
Rajahmundry,Bhuj,0.000189
Rajahmundry,Bidar,0.000189
Rajahmundry,Imphal,0.000189
Rajahmundry,Jalgaon,0.000189
Rajahmundry,Karnal,0.000189
Rajahmundry,Kollam,0.000189
Rajahmundry,Nagercoil,0.000189
Rajahmundry,Panipat,0.000189
Rajahmundry,Rourkela,0.000189
Rajahmundry,Silvassa,0.000189
Rajahmundry,Ambala,0.000152
Rajahmundry,Denmark,0.000152
Rajahmundry,Dharamsala,0.000152
Rajahmundry,Jaisalmer,0.000152
Rajahmundry,Kandla,0.000152
Rajahmundry,Kenya,0.000152
Rajahmundry,Kharagpur,0.000152
Rajahmundry,Other Punjab,0.000152
Rajahmundry,Salem,0.000152
Rajahmundry,Siliguri,0.000152
Rajahmundry,Turkey,0.000152
Rajahmundry,Agra,0.000114
Rajahmundry,Ahmednagar,0.000114
Rajahmundry,Gorakhpur,0.000114
Rajahmundry,Gulbarga,0.000114
Rajahmundry,Haldia,0.000114
Rajahmundry,Hisar,0.000114
Rajahmundry,Kavaratti,0.000114
Rajahmundry,Kolhapur,0.000114
Rajahmundry,Nepal,0.000114
Rajahmundry,Shimla,0.000114
Rajahmundry,South Africa,0.000114
Rajahmundry,Thanjavur,0.000114
Rajahmundry,Aizawl,0.000076
Rajahmundry,Aligarh,0.000076
Rajahmundry,Belgium,0.000076
Rajahmundry,Bhagalpur,0.000076
Rajahmundry,China,0.000076
Rajahmundry,Dimapur,0.000076
Rajahmundry,Gir,0.000076
Rajahmundry,NULL,0.000076
Rajahmundry,Ooty,0.000076
Rajahmundry,Thailand,0.000076
Rajahmundry,Austria,0.000038
Rajahmundry,Bangladesh,0.000038
Rajahmundry,Brunei Darussalam,0.000038
Rajahmundry,Ecuador,0.000038
Rajahmundry,France,0.000038
Rajahmundry,Indonesia,0.000038
Rajahmundry,Ivory Coast,0.000038
Rajahmundry,Japan,0.000038
Rajahmundry,Kohima,0.000038
Rajahmundry,Kullu,0.000038
Rajahmundry,Kurukshetra,0.000038
Rajahmundry,Maldives,0.000038
Rajahmundry,Malta,0.000038
Rajahmundry,Mathura,0.000038
Rajahmundry,North Korea,0.000038
Rajahmundry,Philippines,0.000038
Rajahmundry,Port Blair,0.000038
Rajahmundry,Rwanda,0.000038
Rajahmundry,Swaziland,0.000038
Rajahmundry,Taiwan,0.000038
Rajahmundry,Tanzania,0.000038
Rajahmundry,Uganda,0.000038
Rajahmundry,Zambia,0.000038
Other Kerala,Delhi,0.1114
Other Kerala,Bangalore,0.1006
Other Kerala,Kochi,0.0743
Other Kerala,Chennai,0.0689
Other Kerala,United States of America,0.046
Other Kerala,Noida,0.0416
Other Kerala,Pune,0.0416
Other Kerala,United Arab Emirates,0.0403
Other Kerala,Gurgaon,0.0403
Other Kerala,Mumbai,0.0384
Other Kerala,Hyderabad,0.033
Other Kerala,Other Kerala,0.0292
Other Kerala,Thiruvanananthapuram,0.0228
Other Kerala,Bhopal,0.0152
Other Kerala,Mysore,0.0144
Other Kerala,Saudi Arabia,0.012147
Other Kerala,Kolkata,0.011425
Other Kerala,Ahmedabad,0.011046
Other Kerala,Singapore,0.010021
Other Kerala,Kozhikode,0.009717
Other Kerala,Canada,0.007895
Other Kerala,Australia,0.007667
Other Kerala,Faridabad,0.007592
Other Kerala,Ghaziabad,0.007288
Other Kerala,Qatar,0.006908
Other Kerala,Hong Kong,0.00687
Other Kerala,Mohali,0.006377
Other Kerala,United Kingdom,0.006225
Other Kerala,Oman,0.006149
Other Kerala,Thrissur,0.005732
Other Kerala,Coimbatore,0.0052
Other Kerala,Kuwait,0.004365
Other Kerala,Vadodara,0.004137
Other Kerala,Germany,0.00391
Other Kerala,Kottayam,0.003606
Other Kerala,Other Madhya Pradesh,0.00353
Other Kerala,Indore,0.003264
Other Kerala,Jaipur,0.003151
Other Kerala,Chandigarh,0.002885
Other Kerala,Kanpur,0.002695
Other Kerala,Jamnagar,0.002467
Other Kerala,Lucknow,0.002467
Other Kerala,Virgin Islands (US),0.002429
Other Kerala,Vishakhapatnam,0.002391
Other Kerala,Other Maharashtra,0.002353
Other Kerala,Patna,0.002315
Other Kerala,Other Karnataka,0.002277
Other Kerala,Surat,0.002277
