JobId,count
3514467,712
3702897,93
3711737,489
3694715,74
3709129,233
3646085,128
3662457,5213
3710353,80
3703711,243
2824989,297
3707343,89
3695497,442
3692123,145
3705301,28
3699875,130
3688401,29
3700049,175
3690751,37
3692029,110
3693835,47
3585823,647
3707291,102
3690279,288
3693485,103
3703691,2734
3693251,264
3585253,1079
3674866,2507
3695181,85
3700661,354
3697705,728
3089037,8521
3704721,71
3707943,86
3691609,45
3691667,203
3700139,88
3697533,305
3691585,366
3693673,185
3692321,210
3424699,2445
3661667,14
3705443,146
3674543,128
3701263,233
3673181,1561
3689869,1076
3701797,1635
3709971,810
3698119,113
3691339,169
3701599,146
3691919,29
3709623,219
3699947,180
3692541,45
3702065,43
3700797,79
3691007,23
3704389,289
3690503,256
3700301,94
3690461,233
3686931,891
3696355,403
3661325,158
3566673,219
3691565,67
3690479,26
3632247,182
3688141,431
3690087,1460
3653407,1532
3711979,1540
3693387,136
3687025,9620
3070939,4954
3705255,191
3500399,28350
3693191,38
3427635,3573
3680157,1760
3699449,122
3702885,798
3705827,18
3559291,101
3712693,2633
3689223,80
3616819,3838
3631375,3001
3708575,1451
3706873,387
3706745,270
3702579,998
3706307,76
3698109,210
3702379,115
3674053,787
3565551,515
3700803,115
3712685,660
3708921,98
2057915,4574
2671825,4303
3698931,163
3690727,275
3690429,456
3708223,152
3707139,149
3694615,225
3692451,210
3698883,90
3710855,4111
3696975,153
3693397,49
2019271,829
3692749,92
3698989,71
3108295,1160
3709469,27
3694325,128
2134914,333
3691025,52
3692893,94
2093065,1007
3702537,1028
3701331,78
3690255,111
3630895,1266
3706573,64
3708361,191
3691941,77
3500265,63
3557179,2005
3697215,378
3690631,97
3702221,925
3563729,1463
3696005,276
3705247,47
3706461,217
3291549,2484
2994865,1904
2995303,1296
3603817,2483
3493069,6061
3689895,511
3695597,196
3708729,71
3232799,792
3690323,54
2652105,17629
3695237,305
3694929,32
3668647,689
3707011,442
3618085,84
3701275,90
3616563,452
3699543,46
3692419,853
3705203,75
3693615,196
3698915,52
3709405,42
3600629,299
3700219,260
3691067,69
3706983,75
3691677,61
3693825,45
3691515,178
2928957,68
3697259,854
3705983,91
3691327,28
3705987,72
3610957,180
3692603,16
3701527,63
3705727,16
3701163,1045
3333709,2038
3672795,487
3706055,152
3692137,36
3693241,72
2767557,2401
3700171,213
3694461,901
3694629,863
3710093,120
3707709,22
3693285,225
3702815,1409
3706277,15
3699599,93
3703667,998
3702721,2055
3545375,6370
3699709,452
3692619,139
3697847,64
3631229,112
3693761,66
3693619,132
3304545,101
3687457,545
3579997,312
3701781,758
3695709,109
3699405,203
3672961,40
3693567,39
3710155,53
3695641,120
3691617,124
3698331,329
3702319,1095
3704337,200
3707411,97
3692783,184
3697385,418
3710433,730
3692555,16
3544683,358
3674079,406
3693687,82
3457183,117
3695277,207
3697781,90
3706353,34
3710033,276
3691601,93
3692309,117
3605655,642
3701835,828
3706535,51
3706539,22
3692945,14
3694959,119
3704409,431
3701749,613
3711651,1868
3701367,286
3692343,161
3693099,181
3702181,198
3702683,920
3638113,295
3692575,57
3697701,150
3693589,124
3691529,177
3704411,72
3690895,692
3705733,25
3691417,119
3429947,178
3706739,144
3341575,1159
3689615,127
3695201,197
3696113,233
3580601,336
3711727,2185
3691425,146
3697509,83
3709933,226
3564333,4031
3705103,42
3654297,652
3705943,70
3691699,53
3695851,93
3701949,195
3653881,96
3703429,1658
3184689,9
3693519,211
3710873,324
3653941,1111
3706023,276
3712199,957
3590269,1832
3617493,116
3638661,460
3699259,148
3699379,199
3709613,131
3680803,12699
2267195,4
3710163,138
3695319,315
3707223,167
3697787,335
3692915,148
3711327,809
3706053,227
3697305,1677
3681975,500
3681809,4492
3693495,40
3706773,183
3557097,92
3710589,787
3686537,882
3691433,151
3695293,1188
3699701,1324
3698649,852
3705871,210
3317039,1386
3701249,266
3652855,982
3709301,98
3706459,69
3690591,813
3708347,23
3697391,416
3694093,157
3698431,178
3191887,403
3711119,967
3693137,257
3694213,112
3569885,83
3690799,27
3693393,50
3712129,320
3689039,1039
3709557,266
3578537,1624
3700339,280
2532521,1615
3691801,137
3693713,50
3702655,96
3691833,87
3701013,173
3691673,425
3698441,205
3674055,1069
3697633,454
3707405,7
3707419,87
3707455,34
3701793,1424
3695485,19
3701811,204
3709879,216
3694877,236
3691123,101
3709443,412
3690833,39
3699909,780
2272209,937
3689225,37
2207507,2393
3702051,1396
3711817,133
3690449,41
3687479,2101
3688269,603
3694075,47
3685905,674
3703139,377
3698535,101
3700051,199
3297607,3768
3710171,122
3693301,39
3692221,30
3697613,364
3690535,488
2339297,4413
3689547,292
3425957,675
3704401,15
3645565,1411
3514285,1963
3707103,102
3710493,198
3693875,178
3695321,131
3691717,198
3706637,103
3710037,613
3660551,329
3703231,262
3709277,862
3695787,14
3707051,68
3700111,131
3637783,284
3699783,790
3693029,72
3690259,148
3690055,699
3704801,81
3708777,1229
3707037,13
3703169,1048
3707175,64
3655397,207
3590697,146
3695503,420
3691575,92
3707149,973
3690811,54
3703261,342
3692709,136
3701229,70
3709423,46
3697793,141
3673170,327
3309361,5060
3692367,25
3697553,179
3705253,139
3702955,231
3709787,152
3706043,86
3698881,409
3691423,106
3639263,206
3691501,116
3712019,102
3704183,99
3475971,1266
3697565,142
3708703,114
3712537,289
3689209,72
3544957,728
3692827,33
3692133,120
3699261,330
3701005,131
3691553,61
3696037,708
3563755,2107
3579485,1375
3693123,388
3689097,334
3592997,3091
3693889,30
3698971,138
3693363,57
2364019,906
3690305,252
3693011,118
3694697,69
3697927,225
3691495,46
3703215,330
3702129,294
3709433,458
3690355,48
3698637,75
3694745,97
3698563,215
3705549,195
3705675,224
3698593,42
3698455,69
3698297,194
3706691,21
3696051,173
3356809,14
3692443,85
3711321,276
3692533,87
3693061,98
3700639,150
3693203,229
3699021,94
3706285,42
3692111,31
3692583,343
3707145,189
3701285,605
3702017,1893
3697461,107
3700869,140
3699813,33
3693335,16
3701467,323
3706995,17
3696369,2431
3694285,91
3580015,120
3698939,146
3701243,141
3611187,5235
3703728,1689
3692463,95
3706877,30
3703387,488
3689819,53
3705439,388
3708345,17
3699755,870
3712253,137
3701325,200
3461869,269
3705167,153
3693817,54
3711367,1335
3699565,205
3690753,64
3709287,25
3696547,661
3704221,161
3705981,87
3366881,707
3686936,5077
3701827,405
3654895,166
3696479,69
3697357,342
3700495,797
3034595,2355
3706505,271
3691183,15
3690855,84
3704417,171
3577073,1069
3693373,33
3712135,1488
3521337,315
3640205,444
3633223,174
3688351,123
3638103,888
3452335,3743
3708485,127
3701983,644
3708299,90
3691539,21
3706471,6
3702447,434
3686281,116
3703221,183
3709671,19
3697005,1876
3698997,254
3698967,61
3692613,482
3559459,2643
3544495,225
3700859,86
3630041,115
3522451,1045
3696103,74
2744123,1760
3706849,171
3706411,149
3712835,2944
3697821,124
3708297,49
3674221,141
3626117,181
3498533,259
3690365,433
3690715,199
3298719,425
3687209,230
3708381,104
3699921,411
3704775,134
3593841,12869
3690239,569
3704005,194
3699807,146
3699559,938
3690403,25
3689467,755
3691131,197
3703877,192
3639773,1494
3639889,350
3698809,174
3594207,4320
3696465,349
3691227,193
3176481,699
3034469,2271
3681701,24
3015853,1323
3625925,1198
3422297,1330
3693681,72
3693705,28
3697799,290
3691751,38
3697797,306
3702155,3053
3702147,4911
3701559,104
3695479,162
3691127,33
3694793,17
3644427,10932
2820221,397
3060458,609
3696551,1890
3704667,62
3697439,179
3689589,540
3705509,65
3710649,269
3558863,1007
3705823,97
3424649,49
3690559,776
3522849,576
3599689,4680
3695997,53
3690711,47
3690707,45
3704931,55
3705471,97
3699525,162
3708629,186
3709939,4985
3711573,1320
3691583,715
3061307,24
3692093,28
3712213,192
3645649,706
3700915,48
3710647,833
3711957,2545
3550809,2096
3700101,291
3708725,124
3700623,117
3692131,321
3688595,2549
3462251,2409
3698171,172
3702501,373
3710419,51
3668351,919
3686231,36
3712025,384
3552853,153
3580613,1609
3654427,240
3694397,227
3662253,1166
3578011,85
3692519,32
3638697,1309
3706205,85
3693361,553
3693169,177
3712665,53
3707033,29
3701017,191
3702633,488
3699275,131
3709209,264
3701223,158
3707657,68
3698503,395
3695417,689
3700795,149
3668357,30
3686925,17
3695871,329
3585581,1111
3710463,107
3705195,60
3703477,666
3691771,46
3690155,235
3706929,39
3654515,1316
3692037,66
3703665,139
3593863,7036
3632707,5490
3689291,11
3689625,283
3699347,229
3481719,97
3570937,608
3708583,349
3646357,885
3695343,403
3668545,132
3703875,60
3687941,4384
3522257,2924
3600489,5117
3696869,518
3694987,1554
3710525,361
3692313,37
3707167,11
3690921,1136
3707451,619
3701173,180
3697775,178
3693199,220
3699321,267
3699283,359
3697561,214
3710987,193
3545963,92
3695211,1226
3690977,311
3688835,165
3697383,533
3655639,238
3705693,142
3697067,250
3699229,1351
3697965,161
3704973,123
3699723,1296
3707109,44
3691151,143
3691697,49
3701133,130
3700331,1908
3691375,102
3644455,2660
3692159,270
3646499,216
3687657,1322
3706905,180
3700191,258
3691949,41
3706687,36
3690079,161
3702787,231
3689767,629
3709725,280
3709761,405
3704923,159
3702795,579
3706239,39
3690011,505
3692557,177
3697823,413
3699475,401
3697585,118
3707605,234
3689833,258
3215999,299
3688575,964
3691001,232
3689617,93
3707717,69
3693067,143
3711835,77
3706807,35
3704167,136
3706737,43
3710563,506
3708163,40
3690961,1454
3706703,219
3704745,192
1773483,8118
3706007,50
3706161,70
3712873,423
3699553,419
3711587,357
3709031,2870
3703383,1135
3668933,406
3524373,3199
3694001,552
3704713,141
3564033,279
3696939,543
3373715,846
3694773,60
3690425,152
3697035,1996
3710075,296
3679619,325
3703571,476
3690691,136
3692017,81
3693927,129
3695395,102
2467767,480
3709263,262
3067567,1615
3696067,98
3700179,268
3706785,109
3712997,10358
3698077,176
3692351,130
3698063,63
3706463,17
3654591,431
3698943,89
3690319,91
3698691,190
3703371,1414
3690379,55
3707151,36
3680245,4043
3704037,388
3690071,982
3706489,23
3706641,31
2383471,4016
3701475,87
3707445,187
3550777,1109
3687251,752
3705231,4
3045285,299
3710823,4607
3704613,15
3703189,181
3691461,109
3707313,16
3692289,24
3710469,58
3694779,20
3697197,48
3701535,114
3697783,395
3699315,558
3698237,265
3697915,49
3707695,49
1684035,1781
1684049,1146
3708285,148
3689989,122
3705387,72
3646023,902
3700471,180
3706273,32
3702987,409
3701411,330
3697189,633
3706631,112
3696127,171
3424013,603
3697235,400
3692897,45
3693683,34
3697027,471
3700771,170
3692205,28
3704539,76
3706289,49
3691179,169
3691121,57
3691303,12
3691439,99
3703113,537
3598867,1323
3695095,106
3707481,21
3703769,267
3696895,637
3699737,261
3692811,206
3699049,1141
3699233,1131
3702619,1911
3698907,181
1658927,2092
3696091,283
3696161,54
3659931,440
3710507,587
3708759,11807
3707413,312
3692689,157
3709491,456
3353359,278
3709719,1112
3693913,409
3704617,214
3487131,1386
3702807,270
3512279,1091
3697353,118
3679947,271
3702491,1298
3689801,281
3470373,1080
3692871,16
3529301,291
3701737,683
3590565,254
3690047,52
3695747,171
3711805,106
3711027,3730
3691921,318
3699269,158
3698145,93
3689993,58
3688361,100
3709577,146
3710181,3131
3706433,141
3699057,138
3709553,242
3709449,51
3708617,130
3702921,254
3637585,300
3702917,753
3698113,258
3700229,199
3692331,44
3712001,384
3690765,26
3647481,2860
3649993,1141
3701751,246
3708405,35
3462199,4365
3701409,49
2671753,10616
3694003,43
3563527,4050
3708351,27
3702563,248
3699217,1221
3701851,574
3691265,54
3707563,289
3692645,58
3498531,2702
3692263,74
3701437,113
3710847,48
3693221,48
3692453,26
3697255,90
3706075,65
3698355,142
3705863,192
3698981,546
3690389,1208
3698985,299
3704811,19
3699911,547
3639255,342
3697739,42
3704469,65
3691085,92
3701317,158
3706393,122
3697861,167
3708509,183
3697441,292
3701477,66
3694531,39
3706679,20
3386517,6304
3700841,26
3693223,120
3702969,133
3692649,103
3697985,149
3698561,97
3690539,49
3691013,49
3694419,23
3690317,78
3708933,148
2184763,2088
2195165,1298
3617619,3050
3692025,25
3695675,818
3708269,65
3660285,561
3706105,72
3647815,1706
3692587,106
3698327,165
3703355,146
3681020,11
3707653,39
3692963,63
3690609,148
3705213,49
3693333,74
3696263,869
3703239,180
3703319,545
3686945,212
3532843,538
3709065,308
3699831,119
3703471,404
3691403,18
3700625,40
3710303,134
3710365,48
3694267,87
2359761,362
3662541,659
3530363,792
3697741,199
3704989,29
3706501,39
3698197,140
3692189,188
3705163,45
3690501,75
3705445,79
3387689,95
3703165,776
3704305,44
3701763,85
3694055,468
3699053,341
3695795,84
3693195,136
3700621,109
3693375,15
3690755,39
3531503,228
3698717,438
3697519,501
3711297,1952
3067655,480
3704395,42
3697455,181
3700031,78
3693447,335
3693085,131
3695661,461
3705849,61
3702106,2899
3698607,106
3619224,886
3647175,70
3713230,366
3697875,235
3706533,51
3705873,82
3688665,143
3700097,133
3697897,87
3691155,94
3707753,27
3707019,90
3692697,108
2671991,3490
2728023,1461
2671887,4480
3691033,168
3692927,100
3699901,69
3692043,115
3707631,52
3366301,520
3692113,38
3706831,48
3699211,184
3708385,122
3673598,2056
3707541,100
3709945,420
3691415,55
3545305,3483
3603885,407
3693737,27
3705713,14
3692145,53
3692547,289
3698829,114
3693607,92
3701247,57
3691835,9
3694431,22
3706907,64
3706009,122
3695995,748
3706089,49
3701423,102
3640095,625
3711955,983
3619813,1090
3709419,75
3660495,155
3570927,245
3690151,88
3185079,10
3429151,2154
3590479,191
3660583,249
3689985,575
3511113,83
3708961,164
3701955,529
3689983,569
3693309,30
3712983,141
3692059,16
3703469,516
3632843,578
3691985,69
3699851,434
3712427,739
3673745,1164
3696305,1094
3653395,494
3558913,281
3711265,6725
3698395,131
3545037,3182
3698927,38
3681207,1229
3703365,181
3698051,161
3645621,148
3691955,35
3697651,212
3699367,421
3697309,181
3184815,2528
3706861,181
3706825,37
3702757,433
3690643,72
3689533,3738
3708909,99
3700131,95
3708339,31
3586009,425
3492757,457
3706735,57
3693231,316
3711553,2172
3692985,62
3706323,451
3701523,132
3692717,45
3700755,198
3705217,45
3692849,54
3681945,5294
3688733,631
3694681,175
3122329,5662
3511857,4811
3355869,3354
3693921,264
3706099,130
3691159,449
3710995,899
3693405,40
3697423,532
3706839,29
3698799,400
3705665,54
3655039,269
3696433,715
3687179,485
3708697,181
2287469,3055
3531517,403
3692973,130
3615341,2578
3695537,237
3701701,498
3706941,416
3693699,51
3706615,71
3712003,197
3690743,44
3690787,25
3695521,788
3711629,822
3625463,89
3701421,234
3698831,231
3699953,506
3705755,77
3697083,4397
3693745,7
3692021,177
3690791,39
3698791,169
3655469,573
3679145,543
3710639,215
3691827,122
3691823,125
3707023,46
3695921,35
3696571,858
3697397,192
3704621,38
3700693,896
3707633,398
3690291,220
3708419,59
3710957,1448
3686627,1007
3696485,34
3681215,2762
3701649,136
3692337,221
3691571,201
3698293,3032
3700289,86
3692361,16
3688427,1486
3704605,30
3706733,30
3702239,138
3693025,107
3689861,1049
3557767,51
3644407,1615
3712483,197
3692005,95
3703377,6946
3591057,3601
3707703,701
3706597,130
3691215,406
3705975,115
3694373,28
3706963,60
3691097,72
3583669,455
3700929,318
2928923,33
3698537,143
2674479,1117
3694097,172
3697205,500
3695241,827
3522249,1321
3605993,2891
3709505,1526
3698667,373
3522255,130
3691743,134
3708369,24
3705005,61
3710017,291
3700891,50
3591699,638
3682031,126
3411201,1069
3590027,1134
2176031,837
3692231,85
3681519,384
3584823,563
3689417,1345
3697631,50
3215959,971
3689817,592
3697999,159
3690357,55
3706609,39
3707685,84
3703787,283
3660043,759
3706077,75
3654385,362
3709269,988
1970573,400
3709133,1064
3680091,82
3700631,39
3707573,38
3585017,415
3680061,617
3680315,945
3698127,65
2868735,475
3701759,41
3712269,107
3706793,101
3700307,52
3706149,148
3689947,1679
3697155,302
3647959,339
3699713,247
3698749,119
3703917,54
3662639,579
3422537,255
3653231,486
3691073,56
3690611,50
3696941,655
3691455,212
3694301,69
3705571,90
3697103,181
3697105,108
3700197,82
3700017,234
3692861,67
3702585,2121
3699243,1164
3690667,151
3690625,613
3690509,59
3698471,198
3690891,62
3704815,216
3710529,405
3698589,66
3645885,691
3158337,154
3705401,91
3707461,320
3705385,79
3698287,180
3693725,79
3559409,2269
3259133,748
3694907,55
3709767,190
3686341,159
3693325,32
3687289,1064
3701457,58
3707973,17
3695925,522
3694433,2
3234349,1483
3693925,55
3707677,105
3687627,352
3711617,126
3694469,853
3694471,883
3690845,16
3698139,159
3707075,42
3693377,174
3705369,40
3701687,123
3696827,803
3712397,215
3686345,788
3689737,255
3668765,202
3688727,384
3691549,26
3687937,127
3711237,429
3640003,1460
3708951,184
3041537,1937
3695451,72
3708687,594
3628339,1291
3689279,59
3687835,741
3694979,163
3711019,2540
3692569,18
3697571,63
3538625,494
3701531,136
3698807,103
3691785,25
3701875,267
3701871,1249
3616797,1198
3712627,440
3704983,81
3692045,307
3088939,3896
3706199,31
3569825,85
3690311,64
3706407,32
3700689,177
3593845,205
3690923,1131
3704439,33
3710457,500
3704151,96
3691701,291
3710041,317
3702709,3654
3709253,1262
2728051,5396
3661455,10
3690513,1811
3700321,267
3699207,475
3697929,101
3699403,70
3532205,57
3709205,388
3706233,56
3705545,28
3695607,167
3694089,52
3705947,156
3701091,88
3699991,523
3698797,59
3690969,229
3705753,101
3690967,351
3707781,222
3578747,334
3702539,1609
3706309,69
3697779,109
3692357,12
3699087,43
3694245,264
3704081,1055
3709807,595
3710975,338
2223637,1157
3702813,1394
3699133,117
3259119,289
3709075,107
3697303,258
3702825,1270
3705425,65
3700863,149
3672741,1652
3704483,57
3693645,95
3693665,48
3691207,202
3691563,85
3693637,68
3696785,2596
3668470,1605
3704021,101
3704527,47
3704137,317
3689397,864
1947241,491
3341535,32
3653145,753
3699695,89
3701031,82
3706131,27
3706685,29
3712787,98
3692601,26
3707279,43
3699915,583
3697465,164
3692829,99
3661431,105
3530981,187
3696035,179
3692291,23
3692947,15
3713421,1552
3322735,191
3699805,40
3706271,33
3265063,569
3697493,133
3689685,273
3691221,328
3694887,133
3709073,536
3699511,382
3699481,338
3707513,117
3699699,506
3696879,934
3698027,148
3311225,1351
3710531,563
3701767,44
3703881,76
3708591,85
3713827,6040
3695729,439
3617339,3544
3679036,347
3701365,46
3524445,161
3711139,422
3701917,191
3711217,161
3709453,149
3694181,73
3688379,412
3672611,51
3706681,44
3697503,170
3692399,42
3691251,54
3692703,94
3514317,807
3687875,552
3702223,189
3699641,61
3710577,833
3712265,138
3711785,1
3704813,53
3706103,111
3712487,196
2951183,633
3711477,183
3335069,9033
3224691,2744
3699859,137
3690841,123
3368489,317
3692439,19
3699327,192
3698111,127
3697931,932
3710779,412
3692801,52
3355347,8203
3711077,2212
3699319,113
3521979,159
3699285,72
3701307,107
3184641,517
3702937,138
3693871,116
3704485,71
3702911,115
3688235,46
3696379,115
3711081,1668
3529349,105
3697825,487
3709251,105
3690207,192
3346537,7640
3706027,79
3693529,60
3638823,19
3707729,67
3710467,101
3625337,148
3693095,102
3693517,21
3693545,15
3693503,177
3693537,26
3704479,60
3611663,46
3686891,862
3697373,283
3702193,502
3423099,279
3703277,444
3637715,593
3711889,594
3696007,195
3623447,432
3689967,264
3696095,262
3707659,148
3529597,170
3700807,43
3692983,99
3694349,27
3709791,61
3691547,318
3699569,2074
3697603,329
3691479,126
3668121,464
3709355,207
3690675,148
3690243,119
3699549,91
3694737,105
3619179,1150
3631131,2576
3512067,532
3692815,157
3705891,64
3697501,661
3697577,105
3689835,475
3698665,73
3704905,104
3706311,131
3251345,66
3710297,23
3707425,152
3708471,399
3692353,90
3702063,670
3702455,224
3688803,703
3698081,77
3700021,479
3698117,97
3692675,236
3710187,13
3698867,49
3710125,82
3698677,479
3681513,123
3687115,120
3692127,166
3691903,146
3701719,210
3697327,1676
3704633,68
3701465,164
3412291,595
3705045,36
3690415,136
3693263,61
3632243,1781
3481975,760
3522639,474
3711407,3458
3699635,81
3674211,385
3692677,49
3709949,743
3704673,423
3707503,48
3699637,147
3411681,3652
3691113,310
3701757,496
3693585,28
3703523,179
3701113,75
3700285,291
3668891,1151
3707389,65
3706751,206
3708335,11
3694087,79
3700857,353
3696415,85
3707317,237
3680549,1306
3697163,1298
3697263,1350
3707183,111
3698485,113
3707337,297
3710835,4273
3706379,117
3705151,42
3631255,649
3698833,157
3704823,77
3257436,1552
3699371,294
3699271,433
3692957,64
3511477,134
1684031,1218
1684073,835
3698905,21
3698863,30
3705597,164
3691069,213
3698299,162
3696901,647
3692099,55
3695291,158
3702733,498
3709969,943
3693131,305
3694077,92
3710499,219
3697899,64
3706897,155
3693723,31
3693595,262
3697785,368
3701373,315
3691541,96
3691163,72
3691229,80
3698841,375
3691213,92
3702617,165
3707025,75
3689249,42
3706529,36
3711113,292
3693727,44
3704531,38
3706157,86
3705877,43
3703427,162
3706693,27
3645663,892
3482777,735
3689607,432
3639465,3741
3692903,202
3701425,17
3706675,116
3697683,88
3690995,80
3690419,90
3706555,58
3689463,763
3691143,294
3705919,29
3699113,1258
3712531,11
3208419,8071
1786695,1881
3691885,57
3279499,1393
3702415,836
3710663,173
3706653,71
3705933,56
3688153,438
3645741,5223
3605746,330
3662723,146
3705081,61
3708431,107
3699767,345
3531353,201
3563727,3392
3694355,150
3703815,1183
3611153,737
3706565,255
3692759,56
3692535,307
3694743,96
3700885,742
3707441,91
3700939,734
3710897,140
3708305,278
3700379,250
2566725,13592
3697117,174
3697759,904
3697101,121
3701231,84
3704739,52
3645643,1018
3707111,66
3707699,135
2547017,1026
3699949,114
3710265,60
3712885,114
3525033,273
3691935,75
3704125,20
3242901,1074
3693247,110
3699161,340
3697983,170
3694371,119
3694713,58
3694719,139
3705961,8
3710197,127
3709003,403
3711923,402
3703385,174
3709325,809
3351183,2896
3710195,127
3695515,4170
3712551,94
3693877,30
3709373,221
3695797,1064
3680879,244
3674125,78
3705887,265
3695775,213
3706441,354
3706419,162
3544491,142
3709525,1434
3696233,414
3696757,554
3693171,275
3693283,43
3058921,3367
3702365,1190
3701277,169
3679153,482
3691957,85
3701419,36
3703345,386
3703037,242
3698123,2871
3705453,319
3699891,163
3705473,255
3692693,376
3702025,429
3704959,128
3699437,132
3698477,297
3698555,142
3690303,202
3697647,124
3705599,31
3451207,497
3705883,107
3399603,481
3706397,51
3706045,42
3692977,65
3694517,22
3689609,107
3698835,96
3698837,124
3707795,38
3692281,18
3701625,205
3590073,404
3708289,133
3704135,34
2566705,10879
3605165,863
3696131,719
3702049,545
3694319,109
3638073,382
3709407,184
3688011,329
3578985,3898
3697713,293
2338075,74
3706135,127
3710459,1743
3694687,95
3693671,50
3693769,25
3707817,12
3707001,90
3692501,234
3705913,62
3066345,1719
3691519,31
3689899,200
3691947,333
3692943,32
3687019,224
3699205,150
3708249,92
3693021,44
3693739,97
3709977,278
3694843,731
3691471,266
3692379,12
3460885,2408
3692831,19
3693449,61
3693791,55
3701169,156
3704587,63
3702847,365
3698041,353
3707357,81
3705949,13
3698523,69
3703975,79
3694491,35
3679439,119
3692447,30
3681999,174
3698065,57
3700667,832
3692865,191
3692061,103
3701225,86
3617793,227
3701565,56
3709217,685
3691805,26
3691809,17
3706355,23
3707369,529
3697447,355
3653199,1596
3691763,40
3694609,18
3702581,215
3564447,6100
3704831,69
3492707,186
3680459,1966
3690585,176
3708527,694
3660253,597
3552173,464
3668477,363
3524881,2500
2054727,1771
2430437,8698
3710521,588
3711371,3511
3686689,29
2467927,1615
3647891,2777
3706717,125
3710349,1141
3692565,44
3690571,24
3708653,495
3696847,707
3700037,402
3706775,249
3701507,291
3660987,517
2744535,1334
3695943,1080
3707647,48
3708707,184
3692939,108
3699833,35
3693633,127
3692925,120
3703801,1046
3705541,32
3514561,645
3706291,42
3692969,69
3695777,87
3701001,171
3696175,16
3693849,10
3553107,26
3696257,1450
3709041,951
3709051,649
3387539,1987
3704251,142
3697061,577
3690349,60
3208191,1020
3710645,220
3709683,157
2333135,128
3611211,134
3703085,287
3699665,54
3709007,190
3708737,668
3698929,17
3694703,81
3693153,41
3702941,615
3690955,87
3690553,110
3698223,104
3698219,43
3589955,253
3705171,84
3690619,103
3697319,241
3701739,161
3707493,38
3698121,172
3698493,100
3705555,66
3705169,75
3690627,327
3694165,316
3704341,211
3704385,57
3697415,223
3690881,116
3694127,359
2918883,931
3708377,111
3700283,374
3696863,309
3722113,898
3700387,369
3605755,1202
3697507,171
3690735,48
3699433,294
3692303,31
3410641,2165
3708357,97
3702785,505
3697707,139
3700029,458
3710475,54
3699245,734
3706725,15
3693371,36
3638817,1983
3704753,127
3689657,3
3692065,38
3693139,42
3694401,21
3697863,97
2557471,1784
3701397,453
3695117,5
3701015,316
3697467,314
3707547,54
3701707,99
3707055,55
3707827,113
3701713,1037
3705079,42
3652693,79
3709685,201
3712705,2780
3693651,42
3690985,354
3691035,100
3616451,2249
3710583,153
3703789,6127
3691969,245
3693215,208
3701359,332
3695629,8104
3699601,223
3689551,852
3692747,354
3699447,113
3703213,167
3707621,149
3176397,208
3618263,303
3690013,734
3600477,2740
3706165,144
3691081,98
3639609,1106
3704625,128
3703201,741
3698629,114
3400371,1182
3697557,847
3693711,124
3691999,142
3698757,366
3691525,129
3690973,91
3706999,69
3705697,80
3701149,155
3707003,20
3707535,103
3707537,61
3705093,52
3253575,556
3693453,17
3698253,482
2671981,1465
3696121,112
3637631,17
3652433,14
3692711,215
3662731,129
3200717,47
3522751,406
3691021,166
3705001,203
3704019,240
3707027,63
3679385,397
3711225,1297
3691731,20
3704427,40
3694229,61
3692837,20
3702307,119
3585317,128
3431537,789
3695285,215
3710905,214
3707243,91
3712769,21
3625443,1353
3354209,854
3673422,2439
3693183,133
3710517,580
3512707,1022
3712143,125
3703001,119
3626567,303
1826887,5029
3707081,4
1865019,6685
3599793,806
3686910,365
3703267,148
3704907,152
3468361,27
3687171,1369
3522779,396
3705897,17
3691445,99
3695752,44
3697343,478
3452481,2955
3697807,79
3601937,829
3374057,781
3373679,1318
3708919,309
3691627,395
3700703,73
3694939,59
3700299,252
3692315,160
3698825,101
3700023,699
3698733,112
3625843,841
3705709,12
3234055,14370
3697121,308
3692753,54
3693905,20
3701489,81
3694173,135
3709551,93
3014879,1130
3701633,59
3638773,211
3475771,184
3698405,103
3696927,239
3702475,869
3702845,163
3638029,441
3710259,471
3706585,54
3405929,9519
3710233,181
3023711,1172
3361443,1005
3347253,654
3697889,102
3686427,348
3645619,803
3690835,165
3690931,88
3674887,713
3702837,381
3709673,40
3696569,1614
3706481,50
3699933,581
3707009,57
3557849,513
3698213,258
3696275,79
3690889,12
3695325,186
3706215,50
3699881,429
3699865,572
3706319,353
3692009,81
3696973,1807
3616887,82
3692057,23
3545197,237
3513743,1531
3709627,8482
3692041,24
3680513,3404
3380449,133
3292087,863
3696393,247
3698811,92
3410869,2041
3185091,2
3405683,3081
3706589,35
3699005,13
3689559,248
3705411,3412
3633401,34
3708689,875
3693209,55
3654381,178
3698519,231
3423123,168
3674341,3688
3585857,17
3695635,516
3710056,36
3699023,129
3704695,91
3625931,1762
3606071,1359
3423939,685
3482463,6015
3693541,1169
3681823,243
3558621,64
3692441,60
3698037,152
3668097,1225
3701167,203
3703749,138
3679176,3241
3605989,2748
3713291,1011
3697377,345
3697273,435
3300899,577
3661287,5011
3702671,963
3706805,6
3702853,307
3706869,15
3698865,77
3698913,146
3708897,105
3637517,2101
3712565,99
3691421,28
3693465,60
3617885,766
3693917,87
3705953,36
3405523,902
3696765,590
3700951,397
3693993,29
3700081,300
3699551,133
3695683,1757
3704951,127
3703945,303
3703151,438
3702267,384
3709621,1570
3697367,200
3700085,88
3184683,26
3692755,29
3706145,41
2457951,1308
3625273,391
3713471,3751
